4,-2.381207,-0.235463,-0.028880,-2.385946,-0.168283,-0.037329,-2.371435,-0.168192,-0.070648,-2.368632,-0.235527,-0.062737
4,-2.333316,-0.100986,-0.187603,-2.364324,-0.095293,-0.113916,-2.371243,-0.033689,-0.128255,-2.346234,-0.033689,-0.189192
4,-2.378805,-0.069066,-0.087225,-2.385052,-0.033689,-0.094606,-2.371243,-0.033689,-0.128255,-2.364324,-0.095293,-0.113916
4,-2.388229,-0.095293,-0.055672,-2.416175,-0.100986,0.014286,-2.429092,-0.033689,0.012697,-2.401473,-0.033689,-0.054600
4,-2.321899,-0.174825,-0.193773,-2.351333,-0.168162,-0.119757,-2.364324,-0.095293,-0.113916,-2.333316,-0.100986,-0.187603
4,-2.385946,-0.168283,-0.037329,-2.407129,-0.168283,0.014286,-2.416175,-0.100986,0.014286,-2.388229,-0.095293,-0.055672
4,-2.385946,-0.168283,-0.037329,-2.388229,-0.095293,-0.055672,-2.375789,-0.113931,-0.079878,-2.371435,-0.168192,-0.070648
4,-2.347776,-0.235579,-0.120307,-2.368632,-0.235527,-0.062737,-2.371435,-0.168192,-0.070648,-2.351333,-0.168162,-0.119757
4,-2.378805,-0.069066,-0.087225,-2.388229,-0.095293,-0.055672,-2.401473,-0.033689,-0.054600,-2.385052,-0.033689,-0.094606
4,-2.378805,-0.069066,-0.087225,-2.364324,-0.095293,-0.113916,-2.375789,-0.113931,-0.079878,-2.388229,-0.095293,-0.055672
4,-2.351333,-0.168162,-0.119757,-2.371435,-0.168192,-0.070648,-2.375789,-0.113931,-0.079878,-2.364324,-0.095293,-0.113916
4,-2.184556,-0.474973,-0.456790,-2.184288,-0.474841,-0.389493,-2.237707,-0.448694,-0.392624,-2.213516,-0.460789,-0.456006
4,-2.184020,-0.474711,-0.322197,-2.183752,-0.474580,-0.254900,-2.217401,-0.458101,-0.254900,-2.217669,-0.458233,-0.322197
4,-2.264050,-0.435522,-0.323609,-2.217669,-0.458233,-0.322197,-2.217401,-0.458101,-0.254900,-2.287340,-0.423881,-0.262589
4,-2.216669,-0.370173,-0.456790,-2.236623,-0.370173,-0.403498,-2.237903,-0.302876,-0.406916,-2.219229,-0.302876,-0.456790
4,-2.249222,-0.370173,-0.369849,-2.250503,-0.302876,-0.373267,-2.237903,-0.302876,-0.406916,-2.236623,-0.370173,-0.403498
4,-2.267065,-0.370173,-0.322197,-2.292263,-0.370173,-0.254900,-2.294822,-0.302876,-0.254900,-2.269625,-0.302876,-0.322197
4,-2.121439,-0.509630,-0.330041,-2.103102,-0.543340,-0.312359,-2.109186,-0.538228,-0.276902,-2.171063,-0.480796,-0.257052
4,-2.184556,-0.474973,-0.456790,-2.136279,-0.498617,-0.457730,-2.127885,-0.502468,-0.391289,-2.184288,-0.474841,-0.389493
4,-2.184020,-0.474711,-0.322197,-2.121439,-0.509630,-0.330041,-2.171063,-0.480796,-0.257052,-2.183752,-0.474580,-0.254900
4,-2.213516,-0.460789,-0.456006,-2.237707,-0.448694,-0.392624,-2.236623,-0.370173,-0.403498,-2.216669,-0.370173,-0.456790
4,-2.249997,-0.442550,-0.360427,-2.249222,-0.370173,-0.369849,-2.236623,-0.370173,-0.403498,-2.237707,-0.448694,-0.392624
4,-2.264050,-0.435522,-0.323609,-2.287340,-0.423881,-0.262589,-2.292263,-0.370173,-0.254900,-2.267065,-0.370173,-0.322197
